Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2015-08-03,75.59,76.04,75.01,75.77,5788850.0,0.0,1.0,75.59,76.04,75.01,75.77,5788850.0
2015-07-31,76.45,76.51,75.32,75.34,8424361.0,0.0,1.0,76.45,76.51,75.32,75.34,8424361.0
2015-07-30,75.89,76.76,75.24,76.38,6381400.0,0.0,1.0,75.89,76.76,75.24,76.38,6381400.0
2015-07-29,74.95,76.43,74.67,76.01,13693295.0,0.0,1.0,74.95,76.43,74.67,76.01,13693295.0
2015-07-28,74.3,75.18,73.85,74.74,9966290.0,0.0,1.0,74.3,75.18,73.85,74.74,9966290.0
2015-07-27,74.28,74.7099,73.582,73.86,10245015.0,0.0,1.0,74.28,74.7099,73.582,73.86,10245015.0
2015-07-24,76.78,76.92,74.4,74.8,21077942.0,0.0,1.0,76.78,76.92,74.4,74.8,21077942.0
2015-07-23,72.2,72.25,71.2,71.75,9877351.0,0.0,1.0,72.2,72.25,71.2,71.75,9877351.0
2015-07-22,71.94,72.15,71.62,71.97,6269299.0,0.0,1.0,71.94,72.15,71.62,71.97,6269299.0
2015-07-21,72.844,72.88,71.76,72.02,10821395.0,0.0,1.0,72.844,72.88,71.76,72.02,10821395.0
2015-07-20,71.29,73.0,71.23,72.7,10096670.0,0.0,1.0,71.29,73.0,71.23,72.7,10096670.0
2015-07-17,70.4,70.96,70.28,70.88,6260725.0,0.0,1.0,70.4,70.96,70.28,70.88,6260725.0
2015-07-16,70.43,70.59,70.59,70.57,6489359.0,0.0,1.0,70.43,70.59,70.59,70.57,6489359.0
2015-07-15,70.13,70.28,69.69,70.02,4500098.0,0.0,1.0,70.13,70.28,69.69,70.02,4500098.0
2015-07-14,69.97,70.3,69.47,70.1,5587409.0,0.0,1.0,69.97,70.3,69.47,70.1,5587409.0
2015-07-10,67.98,68.54,67.91,68.42,5015405.0,0.0,1.0,67.98,68.54,67.91,68.42,5015405.0
2015-07-09,67.65,67.9399,67.02,67.05,4818171.0,0.0,1.0,67.65,67.9399,67.02,67.05,4818171.0
2015-07-08,67.01,67.32,66.65,66.73,5657726.0,0.0,1.0,67.01,67.32,66.65,66.73,5657726.0
