Date	EPS
June 30, 2010	-3.26
Sept. 30, 2010	-0.02
Dec. 31, 2010	0.0172
March 31, 2011	-0.07
June 30, 2011	0.36
Sept. 30, 2011	0.72
Dec. 31, 2011	-0.1456
March 31, 2012	0.18
June 30, 2012	0.82
Sept. 30, 2012	0.20
Dec. 31, 2012	0.4578
March 31, 2013	0.56
June 30, 2013	0.72
Sept. 30, 2013	0.59
Dec. 31, 2013	0.5728
March 31, 2014	1.70
June 30, 2014	0.39
Sept. 30, 2014	1.21
Dec. 31, 2014	1.758
March 31, 2015	-0.17
June 30, 2015	-0.39
