Date	EPS
March 31, 2013	0.16
June 30, 2013	0.39
Sept. 30, 2013	0.71
Dec. 31, 2013	0.4991
March 31, 2014	0.41
June 30, 2014	0.52
Sept. 30, 2014	0.45
Dec. 31, 2014	0.4159
March 31, 2015	0.51
