Date	eps
June 30, 2013	-0.06
Sept. 30, 2013	-0.01
Dec. 31, 2013	0.3173
March 31, 2014	
June 30, 2014	-0.24
Sept. 30, 2014	0.10
Dec. 31, 2014	0.7225
March 31, 2015	0.11
June 30, 2015	0.24
